"fuente";"columna";"valores_distintos_en_fuente";"valor";"observaciones"
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_250. Numerador: safety_severance=1 OR severance_income>0. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";1104
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_251. Numerador: safety_savings=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;198
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_251. Numerador: safety_savings=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";6363
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_251. Numerador: safety_savings=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";1104
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_252. Numerador: safety_family=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;198
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_252. Numerador: safety_family=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";6363
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_252. Numerador: safety_family=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";1104
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_253. Numerador: safety_sell_assets=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;198
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_253. Numerador: safety_sell_assets=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";6363
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_253. Numerador: safety_sell_assets=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";1104
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_254. Numerador: any_domestic_unpaid=1. El denominador se restringe por disponibilidad: domestic_unpaid_available=1. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;198
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_254. Numerador: any_domestic_unpaid=1. El denominador se restringe por disponibilidad: domestic_unpaid_available=1. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";6361
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_254. Numerador: any_domestic_unpaid=1. El denominador se restringe por disponibilidad: domestic_unpaid_available=1. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";1104
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_257. Numerador: n_childcare>0. El denominador se restringe por disponibilidad: year<=2020. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;132
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_257. Numerador: n_childcare>0. El denominador se restringe por disponibilidad: year<=2020. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";4245
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_257. Numerador: n_childcare>0. El denominador se restringe por disponibilidad: year<=2020. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";759
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_259. Numerador: n_dependent_care>0. El denominador se restringe por disponibilidad: year<=2020. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;132
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_259. Numerador: n_dependent_care>0. El denominador se restringe por disponibilidad: year<=2020. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";4245
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_259. Numerador: n_dependent_care>0. El denominador se restringe por disponibilidad: year<=2020. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";759
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_268. Numerador: community_work=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;198
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_268. Numerador: community_work=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";6363
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_268. Numerador: community_work=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";1104
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_270. Numerador: field_animal_help=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;198
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_270. Numerador: field_animal_help=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";6363
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_270. Numerador: field_animal_help=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";1104
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_271. Numerador: own_production=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;198
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_271. Numerador: own_production=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";6363
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_271. Numerador: own_production=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";1104
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_272. Numerador: own_food_preparation=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;66
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_272. Numerador: own_food_preparation=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";2118
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_272. Numerador: own_food_preparation=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";345
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_273. Numerador: own_clothing=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;198
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_273. Numerador: own_clothing=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";6363
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_273. Numerador: own_clothing=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";1104
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_274. Numerador: own_water=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;66
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_274. Numerador: own_water=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";2118
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_274. Numerador: own_water=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";345
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_275. Numerador: own_firewood=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;66
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_275. Numerador: own_firewood=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";2118
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_275. Numerador: own_firewood=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";345
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_276. Numerador: own_construction=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;198
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_276. Numerador: own_construction=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";6363
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_276. Numerador: own_construction=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";1104
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_277. Numerador: own_crops=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;66
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_277. Numerador: own_crops=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";2118
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_277. Numerador: own_crops=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";345
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_278. Numerador: own_animals=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;66
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_278. Numerador: own_animals=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Desagregación mensual exploratoria; debe interpretarse con el diseño muestral y no como una estimación territorial oficial.";2118
GEIH;METHODOLOGY_NOTE;696;"Tasa derivada del conteo GEIH_PI_278. Numerador: own_animals=1. El denominador se restringe por disponibilidad: year>=2021. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS. Estimación anual departamental calculada con FEX_DPTO y la acumulación de las observaciones mensuales del año. No se publica como estimación mensual. Solo se incluyen departamentos con FEX_DPTO disponible; los demás no se completan con FEX_C.";345
GEIH;METHODOLOGY_NOTE;696;Tasa derivada del conteo GEIH_PI_280. Numerador: civic_participation=1. Todos los hogares con peso válido. PESO_HOGAR equivale a FEX_C en NAT/AREA/CLASS y a FEX_DPTO en DEP/DEP_CLASS.;198
